address,latitude,longitude
"ORCHID WAY, SAN DEIGO",32.5805255,-117.065542
"GRIBBLE STREET, SAN DEIGO",32.7029416,-117.0342734
"BLUE CYPRESS DRIVE, SAN DEIGO",32.926557,-117.0776875
"SR-905  , SAN DEIGO",32.5643281,-117.079142
"DEER PARK WAY, SAN DEIGO",32.9574616,-117.1967496
"NOB AVENUE, SAN DEIGO",32.9484756,-117.2597182
"LIEDER DRIVE, SAN DEIGO",32.5735358,-117.0880669
"CAMTO GANDARA  , SAN DEIGO",32.854088,-117.233832
"ABUELA DRIVE, SAN DEIGO",32.8240602,-117.0969929
"SOUTHVIEW DRIVE, SAN DEIGO",32.810917,-117.2119121
"ALICE STREET, SAN DEIGO",32.7608554,-117.0717728
"MONTERERY PARK  , SAN DEIGO",32.5681226,-117.0701169
"VIA DOMINIQUE  , SAN DEIGO",32.8289323,-117.0819585
"COPPERWIND LANE, SAN DEIGO",32.9621185,-117.1619579
"CAM DEL RIO S  , SAN DEIGO",32.7713532,-117.1295335
"VOLTAIRE  , SAN DEIGO",32.7441429,-117.2350978
"LA JOLLA CORONA COURT, SAN DEIGO",32.8178872,-117.2647279
"CARMEL PARK DRIVE, SAN DEIGO",32.94221,-117.2286039
"OAKS DRIVE, SAN DEIGO",33.0332972,-117.0571898
"ESPLANADE COURT, SAN DEIGO",32.8700999,-117.2148748
"VIEWPOINT DRIVE, SAN DEIGO",32.6780615,-117.0524435
